[Sat Aug 20 17:37:49.284371 2016] [:error] [pid 32271] [client 69.201.181.187:59377] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 86 bytes) in /var/www/development/order.monogramonline.com/vendor/laravel/framework/src/Illuminate/Database/Eloquent/Model.php on line 494, referer: http://dev.monogramonline.com/items/batch
[Sat Aug 20 17:38:17.028774 2016] [:error] [pid 32370] [client 69.201.181.187:59414] PHP Warning:  Unknown: Input variables exceeded 1000. To increase the limit change max_input_vars in php.ini. in Unknown on line 0, referer: http://dev.monogramonline.com/items/batch
[Sat Aug 20 17:38:18.623506 2016] [:error] [pid 32370] [client 69.201.181.187:59414] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 97 bytes) in /var/www/development/order.monogramonline.com/vendor/laravel/framework/src/Illuminate/Database/Eloquent/Model.php on line 494, referer: http://dev.monogramonline.com/items/batch
[Sat Aug 20 17:38:18.985069 2016] [:error] [pid 32294] [client 69.201.181.187:59419] PHP Warning:  Unknown: Input variables exceeded 1000. To increase the limit change max_input_vars in php.ini. in Unknown on line 0, referer: http://dev.monogramonline.com/items/batch
[Sat Aug 20 17:38:20.442919 2016] [:error] [pid 32294] [client 69.201.181.187:59419] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 32 bytes) in /var/www/development/order.monogramonline.com/vendor/laravel/framework/src/Illuminate/Database/Eloquent/Model.php on line 476, referer: http://dev.monogramonline.com/items/batch
[Sat Aug 20 20:16:07.603167 2016] [:error] [pid 898] [client 69.201.181.187:60452] PHP Warning:  Unknown: Input variables exceeded 1000. To increase the limit change max_input_vars in php.ini. in Unknown on line 0, referer: http://dev.monogramonline.com/items/batch
[Sat Aug 20 20:16:09.276654 2016] [:error] [pid 898] [client 69.201.181.187:60452] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 32 bytes) in /var/www/development/order.monogramonline.com/vendor/laravel/framework/src/Illuminate/Database/Eloquent/Model.php on line 476, referer: http://dev.monogramonline.com/items/batch
[Sat Aug 20 20:42:56.326751 2016] [:error] [pid 1985] [client 69.201.181.187:60805] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 256 bytes) in /var/www/development/order.monogramonline.com/vendor/laravel/framework/src/Illuminate/Database/Eloquent/Model.php on line 494, referer: http://dev.monogramonline.com/items/batch
[Sat Aug 20 20:43:53.248461 2016] [:error] [pid 2036] [client 69.201.181.187:60823] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 83 bytes) in /var/www/development/order.monogramonline.com/vendor/laravel/framework/src/Illuminate/Database/Eloquent/Model.php on line 494, referer: http://dev.monogramonline.com/items/batch
[Fri Aug 26 02:13:28.868512 2016] [:error] [pid 20351] [client 69.201.181.187:50369] PHP Fatal error:  Class 'Ptondereau\\LaravelUpsApi\\UpsApiServiceProvider' not found in /var/www/development/order.monogramonline.com/vendor/laravel/framework/src/Illuminate/Foundation/ProviderRepository.php on line 146
[Fri Aug 26 12:30:50.124738 2016] [:error] [pid 3101] [client 96.57.0.130:52516] PHP Fatal error:  Cannot access protected property Ups\\Entity\\AddressValidationResponse::$response in /var/www/development/order.monogramonline.com/app/Http/Controllers/ShippingController.php on line 146
[Fri Aug 26 12:50:36.275034 2016] [:error] [pid 3800] [client 96.57.0.130:52754] PHP Fatal error:  Cannot access protected property Ups\\Entity\\AddressValidationResponse::$response in /var/www/development/order.monogramonline.com/app/Http/Controllers/ShippingController.php on line 147
[Fri Aug 26 12:53:33.236203 2016] [:error] [pid 3830] [client 96.57.0.130:52772] PHP Parse error:  syntax error, unexpected ')', expecting ']' in /var/www/development/order.monogramonline.com/app/Http/Controllers/ShippingController.php on line 147
[Fri Aug 26 12:53:59.614374 2016] [:error] [pid 3813] [client 96.57.0.130:52775] PHP Fatal error:  Cannot use object of type Ups\\Entity\\AddressValidationResponse as array in /var/www/development/order.monogramonline.com/app/Http/Controllers/ShippingController.php on line 147
[Fri Aug 26 12:54:47.010907 2016] [:error] [pid 3800] [client 96.57.0.130:52779] PHP Parse error:  syntax error, unexpected '0' (T_LNUMBER), expecting identifier (T_STRING) or variable (T_VARIABLE) or '{' or '$' in /var/www/development/order.monogramonline.com/app/Http/Controllers/ShippingController.php on line 147
[Fri Aug 26 15:08:59.281052 2016] [:error] [pid 6665] [client 96.57.0.130:53310] PHP Fatal error:  Call to undefined function App\\Http\\Controllers\\xml2array() in /var/www/development/order.monogramonline.com/app/Http/Controllers/ShippingController.php on line 150
[Fri Aug 26 15:12:46.799877 2016] [:error] [pid 6742] [client 96.57.0.130:53327] PHP Fatal error:  Call to undefined function App\\Http\\Controllers\\xml2array() in /var/www/development/order.monogramonline.com/app/Http/Controllers/ShippingController.php on line 159
[Fri Aug 26 16:07:59.561598 2016] [:error] [pid 7933] [client 96.57.0.130:53676] PHP Parse error:  syntax error, unexpected ',' in /var/www/development/order.monogramonline.com/app/Http/Controllers/ShippingController.php on line 142
